#FOR THE FULL HISTORICAL DATA VISIT : https://ork.ad
time,open,high,low,close,volume
2025-10-03T20:00:00Z,0.7955,0.79563,0.79444,0.79464,1846.0
2025-10-05T21:00:00Z,0.79643,0.79657,0.7959,0.79653,335.0
2025-10-05T22:00:00Z,0.79653,0.79779,0.79644,0.79753,4754.0
2025-10-05T23:00:00Z,0.79753,0.797809773,0.7971,0.79732,12792.0
2025-10-06T00:00:00Z,0.79732,0.79743,0.79649,0.7966,10955.0
2025-10-06T01:00:00Z,0.7966,0.79722,0.79606,0.796199612,7527.0
2025-10-06T02:00:00Z,0.796199612,0.79622,0.79549,0.79595,5367.0
2025-10-06T03:00:00Z,0.79595,0.796,0.795419534,0.79577,4289.0
2025-10-06T04:00:00Z,0.79577,0.79619,0.79552,0.79607,7754.0
2025-10-06T05:00:00Z,0.79607,0.79649,0.79566,0.796149607,6508.0
2025-10-06T06:00:00Z,0.796149607,0.79799,0.79597,0.79775,10290.0
2025-10-06T07:00:00Z,0.79775,0.79915,0.79705,0.79907,23680.0
2025-10-06T08:00:00Z,0.79907,0.799419934,0.79802,0.79872,13436.0
2025-10-06T09:00:00Z,0.79872,0.79932,0.79847,0.7989,7979.0
2025-10-06T10:00:00Z,0.7989,0.79946,0.79845,0.79846,7410.0
2025-10-06T11:00:00Z,0.79846,0.7989,0.7977,0.79801,8006.0
2025-10-06T12:00:00Z,0.79801,0.79804,0.7972,0.79726,15089.0
2025-10-06T13:00:00Z,0.79726,0.79775,0.7964,0.79669,10269.0
2025-10-06T14:00:00Z,0.79669,0.79696,0.79523,0.795419534,12513.0
2025-10-06T15:00:00Z,0.795419534,0.7959,0.79485,0.7955,8267.0
2025-10-06T16:00:00Z,0.7955,0.79591,0.795,0.7952,3835.0
2025-10-06T17:00:00Z,0.7952,0.79563,0.795149507,0.7956,3839.0
2025-10-06T18:00:00Z,0.7956,0.79567,0.79516,0.79539,3404.0
2025-10-06T19:00:00Z,0.79539,0.79541,0.79486,0.79505,3676.0
2025-10-06T20:00:00Z,0.79505,0.79526,0.79465,0.79465,3021.0
2025-10-06T21:00:00Z,0.79465,0.79514,0.79396,0.79466,1439.0
2025-10-06T22:00:00Z,0.79466,0.79521,0.79466,0.795,9757.0
2025-10-06T23:00:00Z,0.795,0.795199512,0.79489,0.79505,4311.0
2025-10-07T00:00:00Z,0.79505,0.79543,0.79497949,0.7951,7630.0
2025-10-07T01:00:00Z,0.7951,0.7958,0.795,0.79577,6718.0
2025-10-07T02:00:00Z,0.79577,0.79577,0.79533,0.79573,5215.0
2025-10-07T03:00:00Z,0.79573,0.79585,0.79527,0.79555,4486.0
2025-10-07T04:00:00Z,0.79555,0.79585,0.79536,0.79565,5971.0
2025-10-07T05:00:00Z,0.79565,0.79639,0.79555,0.79604,5193.0
2025-10-07T06:00:00Z,0.79604,0.797,0.796029595,0.7968,7684.0
2025-10-07T07:00:00Z,0.7968,0.79777,0.79673,0.79755,9676.0
2025-10-07T08:00:00Z,0.79755,0.797859778,0.79685,0.79784,6797.0
2025-10-07T09:00:00Z,0.79784,0.79823,0.79743,0.7981,6363.0
2025-10-07T10:00:00Z,0.7981,0.79834,0.79702,0.797199712,5744.0
2025-10-07T11:00:00Z,0.797199712,0.799029895,0.797199712,0.79871,6383.0
2025-10-07T12:00:00Z,0.79871,0.79924,0.7976,0.7976,10539.0
2025-10-07T13:00:00Z,0.7976,0.79836,0.79735,0.79831,10840.0
2025-10-07T14:00:00Z,0.79831,0.79843,0.79763,0.79804,9556.0
2025-10-07T15:00:00Z,0.79804,0.7982,0.79683,0.79709,10234.0
2025-10-07T16:00:00Z,0.79709,0.79755,0.7968,0.79747,7415.0
2025-10-07T17:00:00Z,0.79747,0.79773,0.79665,0.79772,5672.0
2025-10-07T18:00:00Z,0.79772,0.79831,0.79763,0.79816,6413.0
2025-10-07T19:00:00Z,0.79816,0.7989,0.79809,0.79889,5374.0
2025-10-07T20:00:00Z,0.79889,0.79902,0.79765,0.7978,3384.0
2025-10-07T21:00:00Z,0.7978,0.79844,0.79629,0.798,16262.0
2025-10-07T22:00:00Z,0.798,0.798369829,0.79793,0.79811,1135.0
2025-10-07T23:00:00Z,0.79811,0.79876,0.79811,0.79874,3921.0
2025-10-08T00:00:00Z,0.79874,0.79932,0.798639856,0.79905,6417.0
2025-10-08T01:00:00Z,0.79905,0.80015,0.79905,0.80009,7302.0
2025-10-08T02:00:00Z,0.80009,0.80077,0.80006,0.80056,6811.0
2025-10-08T03:00:00Z,0.80056,0.80111,0.80055,0.8007,4809.0
2025-10-08T04:00:00Z,0.8007,0.80111,0.80057,0.80095,4158.0
2025-10-08T05:00:00Z,0.80095,0.8014,0.80094,0.80106,4116.0
2025-10-08T06:00:00Z,0.80106,0.80194,0.80082,0.80139,9822.0
2025-10-08T07:00:00Z,0.80139,0.80172,0.80066,0.801,11376.0
2025-10-08T08:00:00Z,0.801,0.80133,0.80054,0.80117,7706.0
2025-10-08T09:00:00Z,0.80117,0.8014,0.80056,0.80094,8559.0
2025-10-08T10:00:00Z,0.80094,0.80117,0.7995,0.7997,8136.0
2025-10-08T11:00:00Z,0.7997,0.8004,0.7996,0.80031,7040.0
2025-10-08T12:00:00Z,0.80031,0.80055,0.79973,0.80036,8140.0
2025-10-08T13:00:00Z,0.80036,0.80146,0.79992,0.80113,8501.0
2025-10-08T14:00:00Z,0.80113,0.80129,0.800470039,0.8006,11360.0
2025-10-08T15:00:00Z,0.8006,0.80249,0.8005,0.80206,8805.0
2025-10-08T16:00:00Z,0.80206,0.80287,0.80199,0.80231,6270.0
2025-10-08T17:00:00Z,0.80231,0.802690261,0.80221,0.80243,4464.0
2025-10-08T18:00:00Z,0.80243,0.80299,0.80202,0.8021,10629.0
2025-10-08T19:00:00Z,0.8021,0.8021,0.801640156,0.80183,4342.0
2025-10-08T20:00:00Z,0.80183,0.8022,0.80166,0.801690161,2610.0
2025-10-08T21:00:00Z,0.801690161,0.80196,0.80079,0.80154,796.0
2025-10-08T22:00:00Z,0.80154,0.80199,0.8014,0.80153,2321.0
2025-10-08T23:00:00Z,0.80153,0.80171,0.80129,0.801640156,2753.0
2025-10-09T00:00:00Z,0.801640156,0.8017,0.80076,0.8010801,5348.0
2025-10-09T01:00:00Z,0.8010801,0.80112,0.80035,0.8008,5863.0
2025-10-09T02:00:00Z,0.8008,0.80099,0.80051,0.80076,2526.0
2025-10-09T03:00:00Z,0.80076,0.80095,0.80052,0.80062,2359.0
2025-10-09T04:00:00Z,0.80062,0.80095,0.80051,0.8006,2485.0
2025-10-09T05:00:00Z,0.8006,0.80123,0.80051,0.8011,2616.0
2025-10-09T06:00:00Z,0.8011,0.80323,0.80107,0.80291,8045.0
2025-10-09T07:00:00Z,0.80291,0.80354,0.802200212,0.80339,10655.0
2025-10-09T08:00:00Z,0.80339,0.80361,0.80206,0.8021,8729.0
2025-10-09T09:00:00Z,0.8021,0.80237,0.800810073,0.80089,11759.0
